"SCTRY","Value added source country","SINDY","Value added source industry","XCTRY","Country of final demand","XINDY","Industry of final demand","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"WLD","World","D30","Other transport equipment","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,354927.273,,
"WLD","World","D30","Other transport equipment","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,53175.059,,
"WLD","World","D31T33","Other manufacturing; repair and installation of machinery and equipment","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,507545.139,,
"WLD","World","D31T33","Other manufacturing; repair and installation of machinery and equipment","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,117848.61,,
"WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,1022264.826,,
"WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,550661.462,,
"WLD","World","D41T43","Construction","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,72816.814,,
"WLD","World","D41T43","Construction","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,293487.584,,
"WLD","World","D45T82","Total business sector services","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,4679717.723,,
"WLD","World","D45T82","Total business sector services","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,25907908.642,,
"WLD","World","D45T56","Distributive trade, transport, accommodation and food services","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,2555999.7,,
"WLD","World","D45T56","Distributive trade, transport, accommodation and food services","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,9320085.301,,
"WLD","World","D45T47","Wholesale and retail trade; repair of motor vehicles","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,1855567.979,,
"WLD","World","D45T47","Wholesale and retail trade; repair of motor vehicles","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,5257269.003,,
"WLD","World","D49T53","Transportation and storage","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,610256.26,,
"WLD","World","D49T53","Transportation and storage","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,2417911.524,,
"WLD","World","D55T56","Accommodation and food services","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,90175.461,,
"WLD","World","D55T56","Accommodation and food services","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,1644904.773,,
"WLD","World","D58T63","Information and communication","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,238659.792,,
"WLD","World","D58T63","Information and communication","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,2795304.57,,
"WLD","World","D58T60","Publishing, audiovisual and broadcasting activities","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,53124.65,,
"WLD","World","D58T60","Publishing, audiovisual and broadcasting activities","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,758825.145,,
"WLD","World","D61","Telecommunications","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,96342.82,,
"WLD","World","D61","Telecommunications","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,959521.38,,
"WLD","World","D62T63","IT and other information services","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,89192.322,,
"WLD","World","D62T63","IT and other information services","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,1076958.045,,
"WLD","World","D64T66","Financial and insurance activities","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,626427.561,,
"WLD","World","D64T66","Financial and insurance activities","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,3304453.371,,
"WLD","World","D68","Real estate activities","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,247070.377,,
"WLD","World","D68","Real estate activities","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,6335451.605,,
"WLD","World","D69T82","Other business sector services","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,1011560.293,,
"WLD","World","D69T82","Other business sector services","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,4152613.794,,
"WLD","World","D84T98","Public admin, education and health; social and personal services","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,337537.183,,
"WLD","World","D84T98","Public admin, education and health; social and personal services","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,13130994.275,,
"WLD","World","D84T88","Public admin, defence; education and health","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,262175.915,,
"WLD","World","D84T88","Public admin, defence; education and health","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,11221838.114,,
"WLD","World","D84","Public admin. and defence; compulsory social security","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,55258.182,,
"WLD","World","D84","Public admin. and defence; compulsory social security","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,4510637.691,,
"WLD","World","D85","Education","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,52039.024,,
"WLD","World","D85","Education","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,3156234.976,,
"WLD","World","D86T88","Human health and social work","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,154878.709,,
"WLD","World","D86T88","Human health and social work","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,3554965.448,,
"WLD","World","D90T98","Other social and personal services","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,75361.268,,
"WLD","World","D90T98","Other social and personal services","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,1909156.161,,
"WLD","World","D90T96","Arts, entertainment, recreation and other service activities","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,75361.268,,
"WLD","World","D90T96","Arts, entertainment, recreation and other service activities","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,1697221.539,,
"WLD","World","D97T98","Private households with employed persons","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D97T98","Private households with employed persons","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,211934.622,,
"WLD","World","D05T39","Industry (mining, manufactures and utilities)","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,11192644.506,,
"WLD","World","D05T39","Industry (mining, manufactures and utilities)","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,3732422.662,,
"WLD","World","D45T98","Total services ","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,5017254.907,,
"WLD","World","D45T98","Total services ","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,39038902.917,,
"WLD","World","D58T82","Information, finance, real estate and other business services","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,2123718.023,,
"WLD","World","D58T82","Information, finance, real estate and other business services","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,16587823.341,,
"WLD","World","D41T98","Total services (incl. construction)","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,5090071.721,,
"WLD","World","D41T98","Total services (incl. construction)","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,39332390.501,,
"WLD","World","DINFO","Information industries","WLD","World","D05T39","Industry (mining, manufactures and utilities)","2015","2015","USD","US Dollar","6","Millions",,,1018197.816,,
"WLD","World","DINFO","Information industries","WLD","World","D45T98","Total services ","2015","2015","USD","US Dollar","6","Millions",,,3066647.893,,
"WLD","World","DTOTAL","TOTAL","WLD","World","D58T82","Information, finance, real estate and other business services","2015","2015","USD","US Dollar","6","Millions",,,14312476.017,,
