Country,Variable,Code,Name,Value
Denmark,Number of enterprises,D69T82,Other business sector services,16904
Finland,Turnover,D69T82,Other business sector services,6528.57448655556
Finland,Number of enterprises,D69T82,Other business sector services,14005
France,Turnover,D69T82,Other business sector services,89799.2163767721
France,Number of enterprises,D69T82,Other business sector services,195202
Germany,Turnover,D69T82,Other business sector services,98943.3842666476
Germany,Number of enterprises,D69T82,Other business sector services,187088
Greece,Turnover,D69T82,Other business sector services,3749.50086294062
Greece,Number of enterprises,D69T82,Other business sector services,21373
Spain,Turnover,D69T82,Other business sector services,34792.8986817184
Spain,Number of enterprises,D69T82,Other business sector services,146571
Switzerland,Turnover,D69T82,Other business sector services,21488.456585956
Switzerland,Number of enterprises,D69T82,Other business sector services,8405
United Kingdom,Turnover,D69T82,Other business sector services,99732.8477340039
United Kingdom,Number of enterprises,D69T82,Other business sector services,179760
Bulgaria,Turnover,D69T82,Other business sector services,2330.17892830651
Bulgaria,Number of enterprises,D69T82,Other business sector services,10199
Croatia,Turnover,D69T82,Other business sector services,
Croatia,Number of enterprises,D69T82,Other business sector services,6480
Cyprus,Turnover,D69T82,Other business sector services,299.653656273946
Cyprus,Number of enterprises,D69T82,Other business sector services,2302
Estonia,Turnover,D69T82,Other business sector services,947.085796626437
Estonia,Number of enterprises,D69T82,Other business sector services,4267
Hungary,Turnover,D05T09,Mining and quarrying,
Ireland,Turnover,D05T09,Mining and quarrying,
Ireland,Number of employees,D05T09,Mining and quarrying,
Ireland,Number of enterprises,D05T09,Mining and quarrying,
Italy,Turnover,D05T09,Mining and quarrying,5108.80194491954
Italy,Number of employees,D05T09,Mining and quarrying,15209
Italy,Number of enterprises,D05T09,Mining and quarrying,2181
Korea,Turnover,D05T09,Mining and quarrying,3262025.19612816
Korea,Number of employees,D05T09,Mining and quarrying,11486
Luxembourg,Number of enterprises,D05T09,Mining and quarrying,10
Netherlands,Number of enterprises,D05T09,Mining and quarrying,456
New Zealand,Number of enterprises,D05T09,Mining and quarrying,258
Norway,Turnover,D05T09,Mining and quarrying,71462.7557692165
Norway,Number of employees,D05T09,Mining and quarrying,12052
Norway,Number of enterprises,D05T09,Mining and quarrying,1073
Poland,Turnover,D05T09,Mining and quarrying,6212.69897821265
Poland,Number of employees,D05T09,Mining and quarrying,19699
Poland,Number of enterprises,D05T09,Mining and quarrying,1968
Portugal,Turnover,D05T09,Mining and quarrying,471.334924003832
Portugal,Number of employees,D05T09,Mining and quarrying,6736
Portugal,Number of enterprises,D05T09,Mining and quarrying,1062
Latvia,Number of employees,D05T09,Mining and quarrying,2738
Latvia,Number of enterprises,D05T09,Mining and quarrying,267
Lithuania,Turnover,D05T09,Mining and quarrying,171.591146329502
Lithuania,Number of employees,D05T09,Mining and quarrying,2718
Lithuania,Number of enterprises,D05T09,Mining and quarrying,116
North Macedonia,Number of enterprises,D05T09,Mining and quarrying,166
Romania,Number of employees,D05T09,Mining and quarrying,11705
Romania,Number of enterprises,D05T09,Mining and quarrying,1086
Hungary,Turnover,D10T33,Manufacturing,7955520.69166207
Hungary,Number of enterprises,D10T33,Manufacturing,48890
Ireland,Turnover,D10T33,Manufacturing,32201.6380565019
Ireland,Number of employees,D10T33,Manufacturing,101806
Ireland,Number of enterprises,D10T33,Manufacturing,15090
Italy,Turnover,D10T33,Manufacturing,481471.779118928
Italy,Number of employees,D10T33,Manufacturing,2271840
Italy,Number of enterprises,D10T33,Manufacturing,388105
Korea,Turnover,D10T33,Manufacturing,768408404.584809
Korea,Number of employees,D10T33,Manufacturing,2849340
Luxembourg,Turnover,D10T33,Manufacturing,3322.50566792529
Luxembourg,Number of employees,D10T33,Manufacturing,14244
Luxembourg,Number of enterprises,D10T33,Manufacturing,762
Netherlands,Turnover,D10T33,Manufacturing,115818.616488391
Netherlands,Number of employees,D10T33,Manufacturing,423603
Netherlands,Number of enterprises,D10T33,Manufacturing,63014
New Zealand,Number of enterprises,D10T33,Manufacturing,11751
Norway,Turnover,D10T33,Manufacturing,326863.109477625
Norway,Number of employees,D10T33,Manufacturing,137567
Norway,Number of enterprises,D10T33,Manufacturing,17021
Poland,Turnover,D10T33,Manufacturing,390629.407532721
Poland,Number of employees,D10T33,Manufacturing,1208860
Poland,Number of enterprises,D10T33,Manufacturing,185785
Portugal,Turnover,D10T33,Manufacturing,44007.3612638927
Portugal,Number of employees,D10T33,Manufacturing,499253
Portugal,Number of enterprises,D10T33,Manufacturing,66466
Israel,Turnover,D10T33,Manufacturing,145704.675283448
Israel,Number of employees,D10T33,Manufacturing,213266
Israel,Number of enterprises,D10T33,Manufacturing,23618
Latvia,Turnover,D10T33,Manufacturing,4853.30777483334
Latvia,Number of employees,D10T33,Manufacturing,90914
Latvia,Number of enterprises,D10T33,Manufacturing,10468
Lithuania,Turnover,D10T33,Manufacturing,7358.77282688506
Lithuania,Number of employees,D10T33,Manufacturing,136307
Lithuania,Number of enterprises,D10T33,Manufacturing,19266
North Macedonia,Turnover,D10T33,Manufacturing,111904.644069751
North Macedonia,Number of employees,D10T33,Manufacturing,73603
North Macedonia,Number of enterprises,D10T33,Manufacturing,7287
Malta,Turnover,D10T33,Manufacturing,927.349209942529
Malta,Number of employees,D10T33,Manufacturing,11125
Malta,Number of enterprises,D10T33,Manufacturing,1942
Romania,Number of employees,D10T33,Manufacturing,625481
Romania,Number of enterprises,D10T33,Manufacturing,47630
Hungary,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",3176815.4120659
Hungary,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",588
Italy,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",98219.7094215709
Italy,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",24327
Italy,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",10735
Korea,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",35572
Luxembourg,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",79
Netherlands,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",
Netherlands,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",
Netherlands,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",1113
New Zealand,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",60
Norway,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",69052.0083089675
Norway,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",8859
Norway,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",455
Poland,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",27269.4740563333
Poland,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",25644
Poland,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",3139
Portugal,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",12430.5348762471
Portugal,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",2470
Portugal,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",1204
Latvia,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",453.941493729885
Latvia,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",4233
Latvia,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",527
Lithuania,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",
Lithuania,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",
Lithuania,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",1479
North Macedonia,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",
North Macedonia,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",140
Malta,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",
Malta,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",10
Malta,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",3
Romania,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",9928
Romania,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",1426
Hungary,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",368162.142417203
Hungary,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",1817
Ireland,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",1075.68903497318
Ireland,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",6090
Ireland,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",1008
Italy,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",19758.9367912031
Italy,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",97067
Italy,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",9106
Korea,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",95469
Luxembourg,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",63
Netherlands,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",5051.21437007472
Netherlands,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",16042
Netherlands,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",1658
New Zealand,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",414
Norway,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",16490.7743277088
Norway,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",6652
